省份,年月,供应链环节,Q_action_0,Q_action_1,Q_action_3,Q_action_5,Q_action_10,experimental_label
浙江,2023-11,生产,0.2954689,0.17369911,-0.009328663,-0.1730831,-0.6629716,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-12,生产,0.45093423,0.33477104,0.15790775,-0.016685342,-0.50836825,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-01,生产,0.30255318,0.19543758,-0.0006364286,-0.16173518,-0.6690605,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-02,生产,0.22109619,0.11426455,-0.08378589,-0.24546427,-0.754449,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-03,生产,0.22063723,0.11715314,-0.08312225,-0.24632716,-0.7507627,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-04,生产,0.43523285,0.53146887,0.5716635,0.5007238,0.19199473,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-05,生产,0.48053688,0.36561674,0.193804,0.008165205,-0.4820251,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-06,生产,0.30387568,0.19799359,0.03026782,-0.16910022,-0.6477382,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-07,生产,0.40056503,0.28204674,0.1004419,-0.0697983,-0.5473054,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-08,生产,0.36491302,0.24837947,0.06349853,-0.10524268,-0.58385175,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-09,生产,0.34273624,0.22765899,0.040641427,-0.12711203,-0.60611033,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-10,生产,0.3329786,0.21830234,0.033097208,-0.13666752,-0.6196153,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-11,生产,0.27832633,0.39686164,0.43262187,0.3666981,0.063323975,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-12,生产,0.29466888,0.18774238,0.01144281,-0.16380253,-0.6423851,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-01,餐饮,0.3212607,0.23539418,0.07009873,-0.07857231,-0.5484576,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-02,餐饮,0.29611182,0.20629975,0.036557198,-0.120080955,-0.59103626,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-03,餐饮,0.2651043,0.15300694,-0.02540332,-0.19773167,-0.6790763,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-04,餐饮,0.22885267,0.12378207,-0.060859367,-0.23070216,-0.7392258,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-05,餐饮,0.2698226,0.15626062,-0.027198553,-0.19840497,-0.71434194,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-06,餐饮,0.2077254,0.3116438,0.34584066,0.24420315,-0.042683393,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-07,餐饮,0.2096596,0.10599637,-0.07835913,-0.25814152,-0.7553996,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-08,餐饮,0.27029377,0.36557525,0.4057923,0.31284177,0.015138149,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-09,餐饮,0.363894,0.2526308,0.068125755,-0.10576189,-0.5879398,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-10,餐饮,0.27545637,0.1717814,-0.015555516,-0.18672627,-0.6903134,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-11,餐饮,0.28092816,0.17750758,-0.010441229,-0.18403469,-0.6906805,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2023-12,餐饮,0.31238732,0.42146552,0.45402583,0.38285926,0.080268085,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-01,餐饮,0.29582697,0.18715504,-0.0003630817,-0.17383492,-0.65787953,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-02,餐饮,0.23781973,0.12761185,-0.059879124,-0.23229477,-0.7244898,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-04,餐饮,0.412454,0.30442733,0.12961507,-0.055581428,-0.5477804,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-05,餐饮,0.36723465,0.45757392,0.5012607,0.4048025,0.11711818,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-06,餐饮,0.27337933,0.16544682,-0.024195224,-0.1972161,-0.6790295,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-07,餐饮,0.6167863,0.5137011,0.34072402,0.15462878,-0.33480296,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-08,餐饮,0.32261088,0.21352005,0.03823802,-0.14768523,-0.63568413,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-09,餐饮,0.26663366,0.16249847,-0.025835156,-0.195274,-0.70258504,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-10,餐饮,0.26583505,0.16301396,-0.029053286,-0.19705145,-0.70795333,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-11,餐饮,0.24886256,0.14561397,-0.04930848,-0.21359795,-0.7268852,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
浙江,2024-12,餐饮,0.2590818,0.1558016,-0.04003796,-0.20641248,-0.71978533,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2023-09,流通,0.3182904,0.39341527,0.37970388,0.27884856,-0.057724684,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2023-11,生产,0.21868256,0.12985148,-0.07458791,-0.21263412,-0.72240037,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2024-05,生产,0.29431474,0.36459535,0.35584083,0.25706524,-0.077836275,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2024-01,餐饮,0.33596677,0.32537466,0.23430541,0.09031839,-0.31492388,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2024-04,餐饮,0.24387929,0.45614567,0.59235764,0.5747647,0.36177683,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
海南,2024-07,餐饮,0.20615661,0.46950155,0.6577947,0.66870457,0.50129974,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-01,流通,0.3435713,0.24092185,0.07159969,-0.083133526,-0.55887324,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-02,流通,0.33597717,0.22050792,0.049882352,-0.12255562,-0.6214189,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-03,流通,0.32678506,0.22781497,0.045981586,-0.13505673,-0.6278246,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-04,流通,0.28487718,0.17547667,0.0023588538,-0.18431078,-0.6750956,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-05,流通,0.26219752,0.15624034,-0.035950154,-0.20787796,-0.7110237,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-06,流通,0.2303852,0.12200862,-0.068547875,-0.24369109,-0.7501779,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-07,流通,0.22660801,0.124345005,-0.07699825,-0.2531178,-0.7633122,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-08,流通,0.25979084,0.15049438,-0.03901665,-0.21503812,-0.72426325,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-09,流通,0.20940185,0.119164854,-0.0969632,-0.27744085,-0.7902415,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-10,流通,0.23946828,0.1253905,-0.06310114,-0.24224745,-0.75079036,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-11,流通,0.25443298,0.14884642,-0.05046296,-0.22858474,-0.73822933,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-12,流通,0.2972254,0.20660307,-0.011226863,-0.19288552,-0.7041619,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-01,流通,0.36214438,0.27828243,0.059921913,-0.11696068,-0.6347148,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-02,流通,0.26753962,0.16060199,-0.03178948,-0.2057274,-0.71263015,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-03,流通,0.236254,0.15070817,-0.072573185,-0.23817186,-0.75005627,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-04,流通,0.25352645,0.16350037,-0.05276984,-0.22061542,-0.73119533,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-05,流通,0.29200613,0.18450971,-0.010204613,-0.18427292,-0.69118667,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-06,流通,0.2816493,0.18434241,-0.020182624,-0.19245616,-0.7004695,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-07,流通,0.23596187,0.1367337,-0.06610075,-0.24326982,-0.75692093,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-08,流通,0.2857523,0.1816835,-0.019397244,-0.19348976,-0.70593894,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-09,流通,0.25208527,0.15735295,-0.055438235,-0.22720638,-0.7384889,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-10,流通,0.28874147,0.18399191,-0.015775353,-0.1911821,-0.69993645,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-11,流通,0.35918286,0.24555118,0.059161603,-0.13294189,-0.64263564,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-12,流通,0.29673618,0.19315243,-0.007212028,-0.1807121,-0.6888699,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-01,生产,0.34407347,0.3344547,0.2476238,0.10716228,-0.29379442,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-04,生产,0.28125453,0.28081036,0.122073025,-0.020713424,-0.4543915,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-05,生产,0.25551045,0.18097425,0.030805618,-0.12548423,-0.589138,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-06,生产,0.2503232,0.157309,0.018372595,-0.14795625,-0.61250854,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-07,生产,0.23830491,0.14026272,-0.0034824312,-0.16612849,-0.6347654,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-09,生产,0.23011442,0.16538256,0.012394115,-0.15861641,-0.6152888,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-11,生产,0.2299864,0.14506362,0.009937376,-0.17434448,-0.62733096,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-12,生产,0.3803066,0.27310792,0.14056924,-0.04797054,-0.50830024,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-02,生产,0.2785786,0.17628169,0.028037816,-0.14929813,-0.61369205,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-05,生产,0.2743584,0.16196483,0.0042958558,-0.16606551,-0.6397972,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-06,生产,0.28702897,0.21018672,0.056240186,-0.1242334,-0.5896393,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-07,生产,0.26318893,0.16871136,0.02349551,-0.16692245,-0.62629366,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-08,生产,0.30200756,0.20276873,0.058713086,-0.13401604,-0.59300995,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-09,生产,0.26280063,0.18609008,0.011194557,-0.16828246,-0.6436319,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-10,生产,0.29504257,0.20073944,0.042406335,-0.14095666,-0.6007726,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-11,生产,0.38433033,0.28437436,0.10729942,-0.064578526,-0.53046536,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-12,生产,0.40179592,0.2947417,0.11197454,-0.052042015,-0.53114593,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-01,餐饮,0.3364287,0.4206141,0.40760657,0.3076917,-0.026071131,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-03,餐饮,0.34671122,0.33821592,0.25192213,0.112002715,-0.2885162,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-04,餐饮,0.2769677,0.23356444,0.09053901,-0.05518896,-0.49623334,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-05,餐饮,0.27289355,0.17662135,0.002346933,-0.1568059,-0.6322362,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-06,餐饮,0.25887245,0.16109458,-0.02126348,-0.18485013,-0.6682986,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-07,餐饮,0.24243093,0.1370902,-0.04371673,-0.21381691,-0.7039703,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-08,餐饮,0.27161455,0.1663275,-0.019585788,-0.18539882,-0.6710578,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-09,餐饮,0.22707295,0.12844452,-0.06273469,-0.23260124,-0.7331963,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-10,餐饮,0.21647653,0.12372561,-0.06792514,-0.2526533,-0.73546517,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-11,餐饮,0.2262329,0.11367823,-0.061872065,-0.2554232,-0.75412863,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2023-12,餐饮,0.25197992,0.34525624,0.3710512,0.30227375,-0.03789869,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-01,餐饮,0.2649358,0.36377567,0.39148265,0.3267642,-0.017301142,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-03,餐饮,0.26525307,0.16583723,-0.024283677,-0.20426376,-0.6859664,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-04,餐饮,0.2747216,0.17575562,-0.015147388,-0.19526377,-0.6760696,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-05,餐饮,0.24929702,0.14982459,-0.041816235,-0.21797779,-0.7090765,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-06,餐饮,0.28320748,0.18524684,-0.004473299,-0.1872864,-0.66671866,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-07,餐饮,0.2558661,0.14563255,-0.03625518,-0.21591811,-0.7135167,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-08,餐饮,0.2626727,0.17562799,-0.030620128,-0.20777765,-0.70434916,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-09,餐饮,0.23747718,0.1392119,-0.038645476,-0.23797807,-0.7271501,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-10,餐饮,0.2346294,0.12858883,-0.071963996,-0.2336627,-0.72548676,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-11,餐饮,0.2671825,0.3798488,0.3978219,0.33829984,-0.0061675906,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖北,2024-12,餐饮,0.31445903,0.41794237,0.44016242,0.37008953,0.05174014,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖南,2023-01,流通,0.32782325,0.22391593,0.05495438,-0.10082842,-0.5820172,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖南,2023-02,流通,0.34972456,0.23316684,0.06099695,-0.11600847,-0.60678566,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
湖南,2023-03,流通,0.2603622,0.15809835,-0.028961986,-0.19921508,-0.704133,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
