序号,省份,年份,月份,年月,供应链环节,产品分类,产品名称,AFB1浓度_μg_kg_food,消费量_g_day,消费量_kg_day,消费量匹配方式,消费量匹配置信度,是否建议人工复核_消费量,消费量复核原因,体重_kg_bw,EDI_μg_kg_bw_day,MOE_low_bmdl,MOE_sensitive_bmdl,MOE_default_bmdl,MOE_high_bmdl,MOE_upper_bmdl,MOE_cutoff,是否低于MOE阈值,MOE风险等级,MOE风险惩罚项
53,不详,2023,11,2023-11,流通,花生仁/炒货坚果,白皮花生米,34.2,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0012141,41.18276912939626,54.36125525080306,86.48381517173213,130.13755044889217,155.67086730911785,3160.0,True,低于阈值/需关注,0.9726317040595784
5,不详,2023,11,2023-11,流通,花生仁/炒货坚果,红花生（生干籽类）,80.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0028683999999999997,17.43132059684842,23.009343187839914,36.60577325338168,55.08297308604101,65.89039185608702,3160.0,True,低于阈值/需关注,0.9884158945400691
55,不详,2023,11,2023-11,流通,花生仁/炒货坚果,花生,30.2,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0010720999999999999,46.63744053726332,61.56142150918759,97.93862512825297,147.3743120977521,176.28952523085536,3160.0,True,低于阈值/需关注,0.9690067641999199
56,不详,2023,11,2023-11,流通,花生仁/炒货坚果,花生,98.2,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0034861,14.342675195777518,18.932331258426323,30.119617911132785,45.32285361865696,54.21531224003902,3160.0,True,低于阈值/需关注,0.9904684753445782
28,不详,2023,11,2023-11,流通,花生仁/炒货坚果,新白花米(花生米),84.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0030103999999999994,16.609088493223496,21.923996811055016,34.87908583576934,52.48471963858624,62.78235450438481,3160.0,True,低于阈值/需关注,0.9889623146089338
30,不详,2023,11,2023-11,流通,花生仁/炒货坚果,散花生米,63.4,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0022507,22.215310792197982,29.324210245701337,46.65215266361576,70.20038210334563,83.97387479450838,3160.0,True,低于阈值/需关注,0.9852366605494887
67,不详,2023,11,2023-11,流通,花生仁/炒货坚果,花生米,98.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0035002999999999996,14.284489900865642,18.855526669142648,29.997428791817846,45.13898808673543,53.99537182527212,3160.0,True,低于阈值/需关注,0.9905071427873994
59,不详,2023,12,2023-12,餐饮,花生仁/炒货坚果,生花生米,34.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.001207,41.42502071251036,54.68102734051367,86.99254349627175,130.90306545153274,156.58657829328916,3160.0,True,低于阈值/需关注,0.9724707140834584
60,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,962.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.034151,1.4640859711282248,1.9325934818892565,3.0745805393692716,4.62651166876519,5.534244970864689,3160.0,True,低于阈值/需关注,0.9990270314748831
52,不详,2023,12,2023-12,流通,花生仁/炒货坚果,白花生米,199.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0070645,7.07764172977564,9.342487083303844,14.863047632528842,22.36534786609102,26.753485738551916,3160.0,True,低于阈值/需关注,0.9952965039137567
37,不详,2023,12,2023-12,流通,花生仁/炒货坚果,"散称
白皮
花生
米",32.7,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0011608500000000002,43.071886979368564,56.8548908127665,90.45096265667398,136.10716285480464,162.81173278201317,3160.0,True,低于阈值/需关注,0.971376277640293
89,不详,2023,12,2023-12,餐饮,花生仁/炒货坚果,生花生米,37.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013134999999999998,38.06623524933385,50.24743052912068,79.93909402360107,120.28930338789496,143.89036924248194,3160.0,True,低于阈值/需关注,0.9747028183469616
5,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生米,48.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0017323999999999998,28.861694758716236,38.09743708150543,60.60955899330409,91.20295543754331,109.09720618794736,3160.0,True,低于阈值/需关注,0.9808197598122455
37,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米（生干籽类）,111.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0039405,12.68874508311128,16.74914350970689,26.646364674533686,40.09643446263164,47.96345641416063,3160.0,True,低于阈值/需关注,0.9915676061156539
90,不详,2023,12,2023-12,流通,花生仁/炒货坚果,白花生米,8.5,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00030175,165.70008285004144,218.7241093620547,347.970173985087,523.612261806131,626.3463131731567,3160.0,True,低于阈值/需关注,0.8898828563338332
80,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生米,41.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0014554999999999998,34.35245620061835,45.34524218481622,72.14015802129853,108.553761593954,129.85228443833736,3160.0,True,低于阈值/需关注,0.9771708360692093
90,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生干籽类(生花生米),598.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.021228999999999998,2.3552687361627966,3.1089547317348916,4.946064345941872,7.442649206274437,8.90291582269537,3160.0,True,低于阈值/需关注,0.9984347897639424
29,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生仁,90.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0032162999999999996,15.545813512421107,20.520473836395862,32.646208376084324,49.124770699250696,58.76317507695178,3160.0,True,低于阈值/需关注,0.9896689213999733
45,不详,2023,12,2023-12,流通,花生仁/炒货坚果,散花生米,179.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0063545,7.868439688409789,10.386340388700921,16.523723345660557,24.86426941537493,29.742702022189,3160.0,True,低于阈值/需关注,0.9947709736247909
56,不详,2023,12,2023-12,流通,花生仁/炒货坚果,Y3散花生米R+,112.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0039759999999999995,12.57545271629779,16.59959758551308,26.408450704225356,39.738430583501014,47.53521126760564,3160.0,True,低于阈值/需关注,0.9916428953467642
57,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,23.4,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0008307,60.190201035271464,79.45106536655832,126.39942217407007,190.2010352714578,227.5189599133261,3160.0,True,低于阈值/需关注,0.960000182856307
59,不详,2023,12,2023-12,流通,花生仁/炒货坚果,四粒红花生米（生）,26.4,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0009371999999999999,53.35040546308153,70.42253521126761,112.0358514724712,168.58728126333762,201.66453265044817,3160.0,True,低于阈值/需关注,0.9645456166226357
3,不详,2023,12,2023-12,流通,花生仁/炒货坚果,白花生（生干籽类）,44.1,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00156555,31.937657692184857,42.15770815368401,67.0690811535882,100.92299830730414,120.72434607645876,3160.0,True,低于阈值/需关注,0.9787756072298771
45,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,97.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0034647999999999997,14.430847379358118,19.048718540752716,30.304779496652046,45.601477718771655,54.54860309397368,3160.0,True,低于阈值/需关注,0.9904098799061228
34,不详,2023,12,2023-12,流通,花生仁/炒货坚果,白皮花生,41.1,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00145905,34.26887358212536,45.23491312840547,71.96463452246324,108.28964051951613,129.53634214043385,3160.0,True,低于阈值/需关注,0.9772263814802331
35,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生米,26.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0009443,52.94927459493805,69.89304246531823,111.1934766493699,167.31970772000423,200.14825796886583,3160.0,True,低于阈值/需关注,0.9648121909337437
36,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生米,190.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.006745,7.412898443291327,9.785025945144552,15.567086730911786,23.424759080800595,28.020756115641216,3160.0,True,低于阈值/需关注,0.9950737067307242
87,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生（大花生）,221.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0078455,6.3730801096169785,8.412465744694412,13.383468230195653,20.13893314638965,24.090242814352177,3160.0,True,低于阈值/需关注,0.9957647252436089
88,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生（小花生）,377.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0133835,3.735943512534091,4.931445436545,7.84548137632159,11.805581499607726,14.121866477378862,3160.0,True,低于阈值/需关注,0.9975172527290121
89,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生米,145.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0051475,9.713453132588635,12.821758135017,20.39825157843613,30.694511898980085,36.71685284118504,3160.0,True,低于阈值/需关注,0.9935448570954316
90,不详,2023,12,2023-12,流通,花生仁/炒货坚果,红花生,241.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.008555499999999999,5.844193793466192,7.714335807375374,12.272806966279003,18.467652387353166,22.091052539302208,3160.0,True,低于阈值/需关注,0.9961162003271269
91,不详,2023,12,2023-12,流通,花生仁/炒货坚果,小花生米,48.5,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00172175,29.040220705677367,38.333091331494124,60.98446348192246,91.76709742994046,109.77203426746044,3160.0,True,低于阈值/需关注,0.9807011191512904
55,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米（生干籽类）,96.5,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00342575,14.59534408523681,19.265854192512588,30.650222578997298,46.12128730934832,55.17040064219514,3160.0,True,低于阈值/需关注,0.9903005624750009
44,不详,2023,12,2023-12,流通,花生仁/炒货坚果,散装花生米,348.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.012354,4.047272138578598,5.342399222923749,8.499271491015055,12.78937995790837,15.2986886838271,3160.0,True,低于阈值/需关注,0.9973103571230966
96,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生籽,41.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0014554999999999998,34.35245620061835,45.34524218481622,72.14015802129853,108.553761593954,129.85228443833736,3160.0,True,低于阈值/需关注,0.9771708360692093
74,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,125.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0044375,11.267605633802818,14.87323943661972,23.661971830985916,35.605633802816904,42.591549295774655,3160.0,True,低于阈值/需关注,0.9925120342307007
75,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,113.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0040114999999999994,12.464165524118163,16.452698491835974,26.17474760064814,39.38676305621339,47.11454568116665,3160.0,True,低于阈值/需关注,0.9917168520251114
26,不详,2023,12,2023-12,流通,花生仁/炒货坚果,花生米,237.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.008413499999999999,5.942829975634398,7.844535567837405,12.479942948832235,18.779342723004696,22.463897307898023,3160.0,True,低于阈值/需关注,0.9960506509655594
106,不详,2023,12,2023-12,流通,花生仁/炒货坚果,生花生仁,38.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013774,36.300275882096706,47.91636416436765,76.23057935240308,114.7088717874256,137.21504283432554,3160.0,True,低于阈值/需关注,0.975876398939113
26,不详,2024,1,2024-01,流通,花生仁/炒货坚果,庄选花生米,392.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.013916,3.5929864903707966,4.742742167289451,7.545271629778672,11.353837309571716,13.58148893360161,3160.0,True,低于阈值/需关注,0.9976122558133612
45,不详,2024,1,2024-01,流通,花生仁/炒货坚果,白花生米,334.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.011857,4.216918276123809,5.566332124483428,8.855528379859999,13.325461752551236,15.939951083747998,3160.0,True,低于阈值/需关注,0.9971976176013101
29,不详,2024,1,2024-01,流通,花生仁/炒货坚果,生花生仁,38.9,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00138095,36.206958977515484,47.793185850320434,76.0346138527825,114.41399036894892,136.86230493500852,3160.0,True,低于阈值/需关注,0.975938413337727
7,河南,2024,1,2024-01,流通,花生仁/炒货坚果,花生仁,32.0,4.29,0.00429,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.002288,21.853146853146853,28.846153846153847,45.891608391608386,69.05594405594405,82.6048951048951,3160.0,True,低于阈值/需关注,0.9854773391165796
15,不详,2024,1,2024-01,流通,花生仁/炒货坚果,生花生米,70.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0025134,19.89337152860667,26.259250417760803,41.77608021007401,62.86305403039707,75.19694437813321,3160.0,True,低于阈值/需关注,0.9867797214525083
7,不详,2024,1,2024-01,流通,花生仁/炒货坚果,花生（生干籽类）,108.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0038339999999999997,13.041210224308818,17.21439749608764,27.386541471048513,41.21022430881586,49.29577464788733,3160.0,True,低于阈值/需关注,0.9913333729521998
16,不详,2024,1,2024-01,流通,花生仁/炒货坚果,花生,24.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.000852,58.68544600938967,77.46478873239437,123.2394366197183,185.44600938967136,221.83098591549296,3160.0,True,低于阈值/需关注,0.9610001782848994
17,不详,2024,1,2024-01,流通,花生仁/炒货坚果,花生米,216.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0076679999999999995,6.520605112154409,8.60719874804382,13.693270735524257,20.60511215440793,24.647887323943664,3160.0,True,低于阈值/需关注,0.9956666864761
